Point ID,Points_0,Points_1,Points_2,Points_Magnitude,p,u_0,u_1,u_2,u_Magnitude
815,0.54,0,1e-09,0.54,-112.701,-1.68072e-46,0,-4.74491e-13,4.74491e-13
816,0.560014,0.032783,1e-09,0.560973,-104.487,-2.04715e-05,3.87761e-05,-5.44644e-13,4.38482e-05
817,0.569475,0.0458447,1e-09,0.571318,-99.7766,-2.99395e-05,5.41874e-05,-5.44644e-13,6.19084e-05
818,0.569981,0.0172648,1e-09,0.570242,-105.804,-1.19068e-05,1.97683e-05,-6.10296e-13,2.30772e-05
819,0.579648,0.0344544,1e-09,0.580671,-101.026,-2.45689e-05,3.95087e-05,-6.10296e-13,4.6525e-05
820,0.56,0,1e-09,0.56,-109.475,0,0,-4.63082e-13,4.63082e-13
821,0.522361,0.243057,1e-09,0.57614,-151.392,-8.71285e-05,0.00053515,-3.22678e-12,0.000542196
822,0.541489,0.238787,1e-09,0.591802,-152.397,-0.000105122,0.000515617,-3.75001e-12,0.000526223
823,0.535744,0.257499,1e-09,0.594413,-168.028,-0.000129312,0.000630322,-3.75001e-12,0.00064345
824,0.560689,0.234448,1e-09,0.607732,-151.314,-0.000123906,0.000480352,-3.75001e-12,0.000496075
825,0.529888,0.276251,1e-09,0.597575,-174.872,-0.000172744,0.000792698,-5.11301e-12,0.000811302
826,0.510685,0.280509,1e-09,0.582653,-166.871,-0.00015486,0.000785162,-5.11301e-12,0.000800289
827,0.584232,0.159166,1e-09,0.605525,-82.2434,-9.67517e-05,0.000209563,-7.08633e-13,0.000230819
828,0.442065,0.384639,1e-09,0.585977,-161.006,-0.000670837,0.00166543,-1.32853e-11,0.00179546
829,0.404968,0.445745,1e-09,0.602236,-156.804,-0.00122715,0.00231288,-1.3675e-11,0.00261826
830,0.410866,0.426795,1e-09,0.592423,-160.369,-0.000995898,0.0020388,-1.3675e-11,0.00226904
831,0.385602,0.450108,1e-09,0.592694,-157.442,-0.00114457,0.00215783,-1.06367e-11,0.00244259
832,0.399067,0.464714,1e-09,0.612547,-162.411,-0.00148345,0.00261601,-1.33677e-11,0.00300735
833,0.246394,0.552863,1e-09,0.605283,-147.893,-0.00160989,0.00218753,-1.36468e-11,0.00271607
834,0.26534,0.547916,1e-09,0.608784,-151.271,-0.0017176,0.00241373,-1.36468e-11,0.00296247
835,0.240666,0.571626,1e-09,0.620223,-153.593,-0.00193467,0.00252481,-1.0249e-11,0.00318082
836,0.284551,0.542865,1e-09,0.612921,-151.996,-0.00182324,0.00262698,-1.32712e-11,0.00319769
837,0.467422,0.361251,1e-09,0.59075,-169.802,-0.000546443,0.00152661,-1.2795e-11,0.00162146
838,0.46142,0.380343,1e-09,0.59797,-166.905,-0.000717459,0.00176743,-1.13799e-11,0.0019075
839,0.455509,0.399226,1e-09,0.605697,-160.954,-0.000915667,0.00203304,-1.13799e-11,0.00222973
840,0.485586,0.303681,1e-09,0.572727,-166.894,-0.000202406,0.000942768,-8.35173e-12,0.000964251
841,0.479725,0.322535,1e-09,0.57807,-160.662,-0.00029148,0.00110959,-8.35173e-12,0.00114723
842,0.493122,0.337016,1e-09,0.597284,-169.273,-0.00042216,0.0013424,-8.35173e-12,0.00140722
843,0.498936,0.31831,1e-09,0.591826,-171.112,-0.000314462,0.00115007,-8.35173e-12,0.00119228
844,0.47363,0.341823,1e-09,0.584096,-166.53,-0.000395936,0.00128742,-8.46146e-12,0.00134693
845,0.424336,0.441378,1e-09,0.612271,-162.253,-0.0013071,0.00246814,-1.1404e-11,0.00279289
846,0.430218,0.422432,1e-09,0.602939,-163.607,-0.00106929,0.00217698,-1.1404e-11,0.00242541
847,0.449599,0.418118,1e-09,0.613972,-166.418,-0.00114039,0.00231927,-1.70829e-11,0.00258447
848,0.37969,0.469044,1e-09,0.603462,-154.434,-0.00139232,0.00245333,-1.09343e-11,0.00282089
849,0.392491,0.483397,1e-09,0.622673,-161.358,-0.00174862,0.00292373,-1.09343e-11,0.00340674
850,0.373768,0.487969,1e-09,0.614668,-158.703,-0.0016612,0.00276029,-1.09343e-11,0.00322161
851,0.34846,0.511107,1e-09,0.618591,-156.609,-0.00184951,0.00290588,-1.23967e-11,0.00344453
852,0.342393,0.529521,1e-09,0.630576,-159.478,-0.00214148,0.00322749,-1.23967e-11,0.00387332
853,0.297871,0.557052,1e-09,0.631691,-157.282,-0.00224502,0.00316554,-1.24302e-11,0.00388082
854,0.278533,0.562214,1e-09,0.627427,-156.544,-0.0021504,0.0029659,-1.24302e-11,0.00366344
855,0.317167,0.552423,1e-09,0.636998,-160.329,-0.00234518,0.00336299,-1.57364e-11,0.00409995
856,0.149603,0.583263,1e-09,0.602144,-104.466,-0.00136117,0.000761575,-4.1153e-12,0.00155974
857,0.221629,0.57598,1e-09,0.617149,-149.36,-0.00181404,0.00225596,-1.42668e-11,0.00289484
858,0.21589,0.594639,1e-09,0.632617,-157.708,-0.00215508,0.00257028,-1.42668e-11,0.00335421
859,0.234919,0.59029,1e-09,0.635318,-154.673,-0.00227687,0.00285624,-1.42668e-11,0.0036527
860,0.203158,0.580701,1e-09,0.615213,-143.321,-0.00170717,0.00195083,-1.43578e-11,0.00259233
861,0.175811,0.605827,1e-09,0.630822,-194.075,-0.00186012,0.00189289,-8.74169e-12,0.00265388
862,0.155351,0.601709,1e-09,0.62144,-189.724,-0.00151016,0.00124003,-8.74169e-12,0.00195404
863,0.196637,0.599806,1e-09,0.631216,-168.951,-0.00203763,0.00227996,-1.86199e-11,0.0030578
864,0.193278,0.619136,1e-09,0.648603,-195.975,-0.00236046,0.00278014,-1.86199e-11,0.00364705
865,0.175925,0.629085,1e-09,0.65322,-192.946,-0.00219377,0.00277303,-1.86199e-11,0.00353586
866,0.518043,0.314524,1e-09,0.606048,-178.933,-0.00033714,0.00118423,-1.00312e-11,0.00123128
867,0.523999,0.295065,1e-09,0.601364,-177.2,-0.000243461,0.000967138,-1.00312e-11,0.000997311
868,0.512369,0.332652,1e-09,0.610884,-177.093,-0.000454792,0.00141023,-1.32637e-11,0.00148175
869,0.588941,0.0877984,1e-09,0.59545,-84.4239,-6.0907e-05,0.000105013,-6.26738e-13,0.000121397
870,0.582982,0.106712,1e-09,0.592668,-79.7982,-6.90751e-05,0.000131744,-6.26738e-13,0.000148755
871,0.602214,0.102569,1e-09,0.610886,-78.2486,-7.5902e-05,0.000121548,-6.26738e-13,0.0001433
872,0.575524,0.0733013,1e-09,0.580173,-91.4196,-4.7559e-05,8.84666e-05,-7.40991e-13,0.00010044
873,0.582774,0.0531755,1e-09,0.585195,-95.9464,-3.75425e-05,6.18152e-05,-5.89899e-13,7.23226e-05
874,0.590169,0.140335,1e-09,0.606624,-73.1344,-9.16658e-05,0.000176703,-8.74052e-13,0.000199064
875,0.596207,0.121479,1e-09,0.608457,-73.4341,-8.46584e-05,0.000148581,-8.21651e-13,0.000171007
876,0.577081,0.125634,1e-09,0.590598,-77.6501,-7.54661e-05,0.000160199,-5.67185e-13,0.000177084
877,0.566539,0.215649,1e-09,0.606194,-133.319,-0.000113785,0.000389842,-3.8201e-12,0.000406108
878,0.578337,0.177993,1e-09,0.605107,-97.9509,-0.000100883,0.000255209,-9.3274e-13,0.000274424
879,0.59759,0.173659,1e-09,0.622311,-84.1485,-0.000115946,0.000230784,-9.3274e-13,0.000258272
880,0.585744,0.21133,1e-09,0.622701,-124.768,-0.000131146,0.000351696,-2.03599e-12,0.000375353
881,0.591628,0.192528,1e-09,0.622166,-104.146,-0.000123225,0.000286275,-2.03599e-12,0.000311669
882,0.6,0.0346009,1e-09,0.600997,-97.6304,-2.76996e-05,3.83973e-05,-7.17751e-13,4.73457e-05
883,0.590015,0.0173124,1e-09,0.590268,-102.761,-1.32593e-05,1.93152e-05,-7.17751e-13,2.34283e-05
884,0.58,0,1e-09,0.58,-106.293,0,0,-4.40144e-13,4.40144e-13
885,0.554889,0.253204,1e-09,0.60993,-165.614,-0.00014981,0.000613235,-7.18538e-12,0.000631269
886,0.574036,0.248886,1e-09,0.625669,-166.509,-0.000171278,0.000572975,-7.18538e-12,0.000598027
887,0.579877,0.230125,1e-09,0.623871,-147.198,-0.00014305,0.00043629,-7.18538e-12,0.000459143
888,0.549062,0.271949,1e-09,0.61272,-179.419,-0.000196879,0.000775852,-6.63958e-12,0.000800442
889,0.568217,0.267629,1e-09,0.62809,-177.349,-0.000216968,0.000751081,-6.63958e-12,0.000781792
890,0.543174,0.290734,1e-09,0.616088,-181.658,-0.000260917,0.000974028,-9.70311e-12,0.00100837
891,0.622693,0.150559,1e-09,0.640636,-64.2661,-0.000120199,0.000178913,-6.47071e-13,0.00021554
892,0.609409,0.136063,1e-09,0.624414,-66.7208,-0.000101562,0.000164119,-6.47071e-13,0.000193002
893,0.603471,0.154856,1e-09,0.623023,-71.2808,-0.000109545,0.000192379,-6.47071e-13,0.000221382
894,0.616808,0.169346,1e-09,0.639633,-72.9815,-0.000129346,0.000208421,-6.47071e-13,0.000245295
895,0.418561,0.460225,1e-09,0.622094,-162.937,-0.00157129,0.00278112,-1.2094e-11,0.0031943
896,0.437809,0.455977,1e-09,0.632132,-164.111,-0.00165975,0.00294829,-1.2094e-11,0.00338337
897,0.443708,0.437022,1e-09,0.622789,-163.485,-0.00138874,0.00262643,-2.16631e-11,0.00297098
898,0.367833,0.506847,1e-09,0.626255,-158.677,-0.00195163,0.0030914,-1.96891e-11,0.0036559
899,0.403165,0.496286,1e-09,0.639408,-161.113,-0.00207935,0.00335663,-1.35307e-11,0.0039485
900,0.413811,0.481343,1e-09,0.634768,-162.81,-0.00190443,0.00317503,-1.35307e-11,0.00370239
901,0.432671,0.474201,1e-09,0.641927,-164.186,-0.00194261,0.00328339,-2.13295e-11,0.00381502
902,0.259674,0.567257,1e-09,0.623868,-152.916,-0.00205308,0.00276308,-1.24606e-11,0.00344235
903,0.253818,0.585866,1e-09,0.638485,-159.5,-0.00239057,0.00310884,-1.30387e-11,0.0039217
904,0.272816,0.581142,1e-09,0.641992,-157.792,-0.00249356,0.00332988,-1.30387e-11,0.00416004
905,0.480744,0.376018,1e-09,0.610332,-174.415,-0.00076804,0.00187991,-1.20553e-11,0.00203075
906,0.486792,0.356735,1e-09,0.603512,-178.416,-0.000584488,0.00161236,-1.20553e-11,0.00171503
907,0.474858,0.394918,1e-09,0.617617,-163.757,-0.000978128,0.00217182,-1.69018e-11,0.00238192
908,0.468967,0.413797,1e-09,0.625426,-169.068,-0.00121051,0.00247042,-1.69018e-11,0.00275106
909,0.50594,0.352242,1e-09,0.616482,-177.962,-0.000620217,0.00168614,-2.33084e-11,0.00179659
910,0.531049,0.331194,1e-09,0.625862,-183.088,-0.000512257,0.00151037,-2.33084e-11,0.00159488
911,0.525703,0.349883,1e-09,0.631492,-185.456,-0.000681241,0.00180886,-2.33084e-11,0.00193289
912,0.500084,0.371703,1e-09,0.623095,-178.03,-0.000815761,0.00198823,-1.46232e-11,0.00214908
913,0.519821,0.368678,1e-09,0.637289,-177.458,-0.000890377,0.00213531,-1.46232e-11,0.00231351
914,0.457156,0.45153,1e-09,0.64255,-165.058,-0.0017486,0.00312273,-1.46697e-11,0.00357897
915,0.463097,0.432709,1e-09,0.633795,-165.315,-0.00147289,0.00279254,-1.46697e-11,0.00315717
916,0.386613,0.50214,1e-09,0.63373,-161.99,-0.0020375,0.00325617,-1.83939e-11,0.0038411
917,0.402913,0.514552,1e-09,0.653531,-161.983,-0.00242221,0.00376946,-1.83939e-11,0.00448062
918,0.361743,0.525151,1e-09,0.637684,-159.401,-0.00224069,0.00341312,-1.73997e-11,0.0040829
919,0.336441,0.548061,1e-09,0.643089,-159.252,-0.00244537,0.00355729,-1.27759e-11,0.00431673
920,0.355775,0.543512,1e-09,0.649601,-160.681,-0.00254017,0.00374027,-1.53561e-11,0.00452129
921,0.375041,0.539014,1e-09,0.656652,-161.859,-0.00263341,0.00391772,-1.53561e-11,0.00472053
922,0.311376,0.571097,1e-09,0.650466,-159.88,-0.00266778,0.00370969,-1.51625e-11,0.00456934
923,0.291961,0.575898,1e-09,0.645678,-160.665,-0.00257708,0.00351775,-1.51625e-11,0.00436072
924,0.330623,0.566797,1e-09,0.656179,-161.562,-0.00276186,0.00389707,-1.8467e-11,0.00477651
925,0.22917,0.60895,1e-09,0.650645,-169.242,-0.00263978,0.00326209,-1.76212e-11,0.00419639
926,0.248235,0.604571,1e-09,0.653549,-168.821,-0.00275084,0.00350513,-1.76212e-11,0.00445567
927,0.242464,0.623299,1e-09,0.668797,-173.869,-0.00310286,0.003912,-1.76212e-11,0.00499314
928,0.210641,0.612824,1e-09,0.648015,-182.71,-0.0024949,0.00297486,-1.89683e-11,0.00388257
929,0.158833,0.620714,1e-09,0.640714,-183.354,-0.00165696,0.00201857,-1.52435e-11,0.00261154
930,0.550265,0.325508,1e-09,0.639333,-196.401,-0.000537879,0.00154336,-1.20854e-11,0.0016344
931,0.537193,0.309838,1e-09,0.620142,-186.637,-0.000358824,0.00120887,-1.20854e-11,0.001261
932,0.594889,0.0693519,1e-09,0.598918,-89.8878,-5.14856e-05,8.03886e-05,-5.28983e-13,9.54625e-05
933,0.608071,0.0838491,1e-09,0.613825,-83.4962,-6.56542e-05,9.63729e-05,-5.28983e-13,0.000116611
934,0.61538,0.117275,1e-09,0.626455,-71.3389,-9.22737e-05,0.000137396,-4.80649e-13,0.000165506
935,0.621353,0.0986431,1e-09,0.629135,-77.2451,-8.13873e-05,0.000112168,-4.80649e-13,0.000138584
936,0.626998,0.0796309,1e-09,0.632034,-82.365,-6.89635e-05,8.77366e-05,-4.80649e-13,0.000111596
937,0.601726,0.0540164,1e-09,0.604145,-92.708,-4.23103e-05,6.10357e-05,-4.77315e-13,7.42665e-05
938,0.613586,0.0654089,1e-09,0.617063,-87.8393,-5.39171e-05,7.30886e-05,-4.77315e-13,9.0824e-05
939,0.617379,0.0475449,1e-09,0.619207,-91.6878,-4.08685e-05,5.17568e-05,-4.77315e-13,6.5947e-05
940,0.621677,0.030652,1e-09,0.622432,-94.8056,-2.74994e-05,3.25071e-05,-4.77315e-13,4.25785e-05
941,0.62861,0.131834,1e-09,0.642285,-65.03,-0.000109662,0.000152072,-4.89974e-13,0.000187488
942,0.634487,0.113061,1e-09,0.644482,-70.8882,-9.81682e-05,0.00012679,-5.80146e-13,0.000160352
943,0.599029,0.225831,1e-09,0.640184,-138.414,-0.000163864,0.000400583,-2.84159e-12,0.000432803
944,0.60483,0.207131,1e-09,0.639315,-114.111,-0.000147061,0.000316859,-1.28723e-12,0.000349323
945,0.61084,0.188241,1e-09,0.639187,-89.9117,-0.000138711,0.000253236,-1.28723e-12,0.000288738
946,0.623971,0.202968,1e-09,0.656152,-100.526,-0.000161911,0.000276409,-1.28723e-12,0.000320339
947,0.6,0,1e-09,0.6,-103.107,0,1.49661e-55,-4.20249e-13,4.20249e-13
948,0.61,0.0164508,1e-09,0.610222,-99.2061,-1.41809e-05,1.76701e-05,-4.74742e-13,2.26568e-05
949,0.587346,0.2633,1e-09,0.643663,-181.035,-0.000237259,0.00069709,-1.04862e-11,0.00073636
950,0.5624,0.286362,1e-09,0.631107,-183.247,-0.000285927,0.000960874,-1.04862e-11,0.00100251
951,0.581521,0.282037,1e-09,0.646306,-190.71,-0.00031245,0.00092935,-1.04862e-11,0.000980467
952,0.593179,0.244571,1e-09,0.64162,-161.753,-0.000194266,0.000531143,-8.3917e-12,0.000565554
953,0.606456,0.258979,1e-09,0.659439,-179.3,-0.000260509,0.000630517,-8.3917e-12,0.000682214
954,0.618132,0.221639,1e-09,0.656667,-128.414,-0.000179918,0.000354365,-4.35168e-12,0.000397423
955,0.612297,0.240302,1e-09,0.657763,-154.719,-0.000212337,0.000466263,-4.35168e-12,0.000512336
956,0.556177,0.305466,1e-09,0.634541,-189.839,-0.000382706,0.00121367,-1.08794e-11,0.00127258
957,0.575705,0.300777,1e-09,0.649541,-194.315,-0.000412287,0.00119682,-1.58508e-11,0.00126585
958,0.594804,0.296467,1e-09,0.664594,-198.821,-0.000451504,0.00115719,-1.58508e-11,0.00124215
959,0.563579,0.340315,1e-09,0.658358,-194.968,-0.000755356,0.00193239,-1.71264e-11,0.00207478
960,0.569439,0.31993,1e-09,0.653158,-206.706,-0.000557598,0.00153114,-1.71264e-11,0.00162951
961,0.636018,0.165033,1e-09,0.657081,-61.2504,-0.000139649,0.000190736,-1.07107e-12,0.000236394
962,0.629981,0.184002,1e-09,0.656302,-76.0286,-0.000151587,0.000228504,-1.07107e-12,0.000274213
963,0.649118,0.179835,1e-09,0.673569,-61.4327,-0.000160758,0.000204443,-1.07107e-12,0.000260077
964,0.641901,0.146267,1e-09,0.658354,-59.7516,-0.000128444,0.000165651,-6.60844e-13,0.000209614
965,0.45129,0.470293,1e-09,0.651796,-165.942,-0.00203822,0.00346215,-1.79758e-11,0.00401757
966,0.381124,0.520793,1e-09,0.645353,-161.701,-0.00233898,0.00359568,-1.36666e-11,0.0042895
967,0.42,0.5,1e-09,0.652993,-151.422,-0.00230501,0.00367974,2.24356e-05,0.00434212
968,0.437613,0.506548,1e-09,0.6694,-161.131,-0.00258956,0.00408546,-1.5338e-11,0.00483702
969,0.420865,0.515926,1e-09,0.665813,-159.09,-0.00261232,0.0040574,-1.5338e-11,0.00482563
970,0.430593,0.489681,1e-09,0.652072,-161.393,-0.0022107,0.0036012,-1.5338e-11,0.00422562
971,0.286209,0.595112,1e-09,0.660359,-161.621,-0.00292277,0.00388823,-1.73876e-11,0.00486425
972,0.267125,0.600023,1e-09,0.656798,-163.349,-0.00284441,0.00370594,-2.06035e-11,0.00467168
973,0.488281,0.409468,1e-09,0.637246,-173.561,-0.00128205,0.00262521,-1.32187e-11,0.00292154
974,0.507606,0.405209,1e-09,0.649506,-174.15,-0.00135486,0.00279011,-1.32187e-11,0.00310168
975,0.494189,0.39068,1e-09,0.629963,-170.816,-0.00103569,0.00230011,-1.32187e-11,0.00252253
976,0.513618,0.386862,1e-09,0.643013,-175.638,-0.00110992,0.00245174,-1.82356e-11,0.00269127
977,0.482405,0.428355,1e-09,0.645137,-169.272,-0.00155316,0.00296107,-1.46061e-11,0.00334369
978,0.476565,0.447059,1e-09,0.653434,-165.82,-0.00183424,0.00329585,-1.46061e-11,0.00377187
979,0.501707,0.423982,1e-09,0.656865,-171.119,-0.00163534,0.00313597,-1.46061e-11,0.00353676
980,0.5443,0.345412,1e-09,0.644649,-193.8,-0.000718053,0.00187846,-1.61654e-11,0.00201102
981,0.539079,0.36427,1e-09,0.650614,-188.334,-0.000938893,0.0022513,-1.61654e-11,0.00243924
982,0.533087,0.382833,1e-09,0.656311,-176.741,-0.00118135,0.00260445,-1.61654e-11,0.00285985
983,0.558127,0.359897,1e-09,0.664102,-191.409,-0.000994331,0.00235296,-2.24626e-11,0.00255443
984,0.470524,0.465636,1e-09,0.661974,-169.222,-0.00212468,0.00363774,-1.48791e-11,0.00421277
985,0.489938,0.461382,1e-09,0.672988,-168.204,-0.00222117,0.00383158,-1.48791e-11,0.00442883
986,0.495916,0.442776,1e-09,0.664818,-168.011,-0.00192674,0.00348624,-1.48791e-11,0.00398324
987,0.394446,0.534632,1e-09,0.664394,-162.488,-0.00272399,0.00409313,-1.53354e-11,0.00491669
988,0.41405,0.531192,1e-09,0.6735,-161.957,-0.00283247,0.00429131,-1.53354e-11,0.00514181
989,0.349897,0.562435,1e-09,0.66239,-158.88,-0.00285211,0.00407743,-1.24176e-11,0.00497594
990,0.324756,0.585657,1e-09,0.669672,-161.339,-0.00307732,0.0042315,-1.24176e-11,0.00523216
991,0.34403,0.581303,1e-09,0.675477,-161.134,-0.00315732,0.00440322,-1.24176e-11,0.00541821
992,0.369192,0.557991,1e-09,0.669071,-158.687,-0.00293814,0.00425112,-1.30977e-11,0.00516766
993,0.363326,0.576945,1e-09,0.681814,-162.029,-0.00323268,0.00456272,-1.30977e-11,0.00559184
994,0.357436,0.595828,1e-09,0.694818,-156.568,-0.0035176,0.00486628,-1.6927e-11,0.00600452
995,0.293867,0.628429,1e-09,0.693744,-165.785,-0.00362637,0.00475346,-1.54568e-11,0.00597879
996,0.29961,0.60906,1e-09,0.678764,-161.668,-0.00331223,0.00439772,-1.54568e-11,0.00550553
997,0.280543,0.614182,1e-09,0.675221,-164.638,-0.00325186,0.0042478,-1.54568e-11,0.00534962
998,0.305465,0.590084,1e-09,0.664461,-164.478,-0.0029941,0.00405542,-1.27193e-11,0.00504094
999,0.318875,0.604565,1e-09,0.683506,-161.365,-0.00338621,0.00456217,-1.27193e-11,0.00568154
1000,0.338146,0.600175,1e-09,0.688878,-160.054,-0.00344745,0.00470886,-2.30219e-11,0.00583594
1001,0.207098,0.62856,1e-09,0.661798,-186.495,-0.00277789,0.00343966,-2.30843e-11,0.00442131
1002,0.223385,0.627594,1e-09,0.666165,-178.008,-0.00297798,0.0037127,-2.30843e-11,0.00475947
1003,0.261556,0.618914,1e-09,0.671913,-167.488,-0.00318878,0.00410104,-1.5596e-11,0.00519489
1004,0.193448,0.637977,1e-09,0.666661,-213.075,-0.00273982,0.0035508,-2.30375e-11,0.00448495
1005,0.214738,0.645266,1e-09,0.68006,-206.821,-0.00322787,0.00418246,-2.30375e-11,0.0052832
1006,0.199455,0.653893,1e-09,0.683636,-219.147,-0.00315525,0.00430032,-2.30375e-11,0.0053337
1007,0.179184,0.651672,1e-09,0.675858,-185.663,-0.00268748,0.00402576,-2.93361e-11,0.00484039
1008,0.16,0.64,1e-09,0.659697,-219.798,-0.00185496,0.0031279,-2.93361e-11,0.00363656
1009,0.632469,0.0608414,1e-09,0.635389,-86.308,-5.5116e-05,6.52163e-05,-5.49453e-13,8.5387e-05
1010,0.640224,0.0941683,1e-09,0.647112,-76.8184,-8.51741e-05,0.000102643,-4.54597e-13,0.00013338
1011,0.653588,0.108679,1e-09,0.662562,-70.8747,-0.000102597,0.000116377,-4.54597e-13,0.000155144
1012,0.659472,0.0898286,1e-09,0.665562,-76.3763,-8.82482e-05,9.34973e-05,-4.54597e-13,0.000128567
1013,0.646124,0.0753147,1e-09,0.650498,-81.5766,-7.11164e-05,7.95726e-05,-4.54597e-13,0.000106721
1014,0.62,1.1843e-09,1e-09,0.62,-99.3095,-1.08547e-12,1.24789e-12,-4.63346e-13,1.71761e-12
1015,0.64,0.0275294,1e-09,0.640592,-92.6744,-2.67316e-05,2.81571e-05,-4.63346e-13,3.88252e-05
1016,0.629999,0.0168095,1e-09,0.630223,-95.7004,-1.5961e-05,1.73036e-05,-4.63346e-13,2.35408e-05
1017,0.636741,0.0425849,1e-09,0.638163,-90.0836,-4.01299e-05,4.44282e-05,-5.06675e-13,5.98688e-05
1018,0.647782,0.127496,1e-09,0.66021,-64.682,-0.000115948,0.000140532,-4.51092e-13,0.00018219
1019,0.66696,0.123187,1e-09,0.678241,-64.7353,-0.000120593,0.000129397,-4.51092e-13,0.000176879
1020,0.661081,0.141988,1e-09,0.676158,-59.2855,-0.000134542,0.000153338,-4.51092e-13,0.000203995
1021,0.64313,0.198592,1e-09,0.673093,-80.7958,-0.000172985,0.000240971,-1.16817e-12,0.000296633
1022,0.637201,0.217401,1e-09,0.673267,-114.168,-0.000192254,0.000308192,-2.78709e-12,0.000363241
1023,0.649496,0.0158296,1e-09,0.649689,-92.9451,-1.60374e-05,1.57941e-05,-6.61416e-13,2.25089e-05
1024,0.631372,0.236034,1e-09,0.67405,-151.149,-0.000227372,0.000411222,-5.08656e-12,0.000469895
1025,0.625545,0.254681,1e-09,0.675403,-169.684,-0.000278412,0.000543385,-5.08656e-12,0.000610557
1026,0.600638,0.277684,1e-09,0.661721,-199.707,-0.000342181,0.000878836,-1.13432e-11,0.000943101
1027,0.613905,0.292091,1e-09,0.679851,-206.338,-0.000497209,0.00108873,-1.13432e-11,0.00119689
1028,0.619724,0.27332,1e-09,0.67732,-194.558,-0.000366953,0.000777308,-1.13432e-11,0.000859571
1029,0.588933,0.315256,1e-09,0.668004,-218.265,-0.00061399,0.00154193,-1.76626e-11,0.00165968
1030,0.583113,0.334507,1e-09,0.672247,-207.746,-0.000810354,0.0019667,-1.76626e-11,0.00212711
1031,0.627151,0.306549,1e-09,0.698062,-213.076,-0.000760646,0.00140669,-2.03278e-11,0.00159917
1032,0.608079,0.310919,1e-09,0.682957,-223.376,-0.00068266,0.00151311,-2.03278e-11,0.00165998
1033,0.602269,0.32968,1e-09,0.686598,-209.911,-0.000886493,0.00197846,-2.03278e-11,0.00216799
1034,0.621344,0.325262,1e-09,0.70133,-219.673,-0.000995907,0.00195758,-2.03278e-11,0.00219635
1035,0.655169,0.160886,1e-09,0.674633,-55.9671,-0.000147876,0.000178214,-9.97291e-13,0.000231577
1036,0.668161,0.175624,1e-09,0.690857,-52.411,-0.000167582,0.000189252,-9.97291e-13,0.000252785
1037,0.674214,0.156754,1e-09,0.692197,-54.0263,-0.000153696,0.000165192,-5.11884e-13,0.000225635
1038,0.446361,0.48819,1e-09,0.661489,-163.608,-0.00232647,0.0037972,-1.59432e-11,0.00445322
1039,0.464895,0.484266,1e-09,0.671298,-163.136,-0.00242292,0.00398323,-1.59432e-11,0.00466227
1040,0.459171,0.503027,1e-09,0.681083,-163.807,-0.00271744,0.00431462,-1.46925e-11,0.00509906
1041,0.452777,0.521898,1e-09,0.69093,-160.979,-0.00300011,0.00462854,-1.75926e-11,0.0055158
1042,0.433526,0.527112,1e-09,0.682489,-161.072,-0.00292682,0.00447437,-1.75926e-11,0.00534661
1043,0.446706,0.540722,1e-09,0.701375,-161.583,-0.00327682,0.00493344,-1.75926e-11,0.00592254
1044,0.427343,0.545108,1e-09,0.69265,-161.361,-0.00319587,0.00476372,-1.20076e-11,0.00573642
1045,0.407921,0.549251,1e-09,0.684161,-160.633,-0.0031073,0.00458976,-1.20076e-11,0.00554267
1046,0.527145,0.401169,1e-09,0.662434,-178.683,-0.00143652,0.00296193,-2.09721e-11,0.00329191
1047,0.520986,0.419642,1e-09,0.668973,-173.575,-0.00171741,0.00332648,-2.09721e-11,0.00374365
1048,0.515128,0.438498,1e-09,0.676489,-169.491,-0.00201988,0.00368266,-1.96997e-11,0.00420022
1049,0.534393,0.434231,1e-09,0.688573,-170.874,-0.00211535,0.00389537,-1.96997e-11,0.00443267
